Section ID,Section,HS2 ID,HS2,HS4 ID,HS4,Year,Trade Value
1,"Animal Products",101,"Live animals",10101,"Horses",2021,682267
1,"Animal Products",101,"Live animals",10102,"Bovine",2021,157359752
1,"Animal Products",101,"Live animals",10105,"Poultry",2021,5901563
1,"Animal Products",101,"Live animals",10106,"Other Animals",2021,2897391
1,"Animal Products",102,"Meat & edible offal",10201,"Bovine Meat",2021,105716991
1,"Animal Products",102,"Meat & edible offal",10202,"Frozen Bovine Meat",2021,129282101
1,"Animal Products",102,"Meat & edible offal",10203,"Pig Meat",2021,61423
1,"Animal Products",102,"Meat & edible offal",10205,"Horse Meat",2021,2979210
1,"Animal Products",102,"Meat & edible offal",10206,"Edible Offal",2021,19153028
1,"Animal Products",102,"Meat & edible offal",10207,"Poultry Meat",2021,202580
1,"Animal Products",102,"Meat & edible offal",10209,"Animal Fat",2021,100
1,"Animal Products",102,"Meat & edible offal",10210,"Preserved Meat",2021,175046
1,"Animal Products",103,"Fish, Crustaceans & Molluscs",10301,"Live Fish",2021,11589213
1,"Animal Products",103,"Fish, Crustaceans & Molluscs",10302,"Non-fillet Fresh Fish",2021,31140740
1,"Animal Products",103,"Fish, Crustaceans & Molluscs",10303,"Non-fillet Frozen Fish",2021,10302543
1,"Animal Products",103,"Fish, Crustaceans & Molluscs",10304,"Fish Fillets",2021,68537835
1,"Animal Products",103,"Fish, Crustaceans & Molluscs",10305,"Dried/Salted/Smoked/Brined Fish",2021,435003
1,"Animal Products",103,"Fish, Crustaceans & Molluscs",10306,"Crustaceans",2021,23631253
1,"Animal Products",103,"Fish, Crustaceans & Molluscs",10307,"Molluscs",2021,15883
1,"Animal Products",104,"Edible products of animal origin, n.e.s.",10401,"Milk",2021,347347
1,"Animal Products",104,"Edible products of animal origin, n.e.s.",10402,"Concentrated Milk",2021,14474300
1,"Animal Products",104,"Edible products of animal origin, n.e.s.",10403,"Fermented Milk Products",2021,1648224
1,"Animal Products",104,"Edible products of animal origin, n.e.s.",10404,"Whey and other milk products",2021,122231
1,"Animal Products",104,"Edible products of animal origin, n.e.s.",10405,"Butter",2021,4176257
1,"Animal Products",104,"Edible products of animal origin, n.e.s.",10406,"Cheese",2021,5504081
1,"Animal Products",104,"Edible products of animal origin, n.e.s.",10407,"Eggs",2021,1023380
1,"Animal Products",104,"Edible products of animal origin, n.e.s.",10408,"Processed Egg Products",2021,50810
1,"Animal Products",104,"Edible products of animal origin, n.e.s.",10409,"Honey",2021,23417
1,"Animal Products",104,"Edible products of animal origin, n.e.s.",10410,"Other Edible Animal Products",2021,88.00000000000001
1,"Animal Products",105,"Animal originated products, n.e.s.",10504,"Animal Organs",2021,3603887.9999999995
1,"Animal Products",105,"Animal originated products, n.e.s.",10506,"Processed Bones",2021,6506699.000000001
1,"Animal Products",105,"Animal originated products, n.e.s.",10507,"Raw Bones",2021,38883
1,"Animal Products",105,"Animal originated products, n.e.s.",10508,"Coral and Shells",2021,24
